LOCATION,fecha_diagnostico,value,fecha_csv
ALL,2020-04-28,124,2020-07-01
ALL,2020-04-29,147,2020-07-01
ALL,2020-04-30,135,2020-07-01
ALL,2020-05-01,140,2020-07-01
ALL,2020-05-02,102,2020-07-01
ALL,2020-05-03,103,2020-07-01
ALL,2020-05-04,119,2020-07-01
ALL,2020-05-05,182,2020-07-01
ALL,2020-05-06,198,2020-07-01
ALL,2020-05-07,236,2020-07-01
ALL,2020-05-08,202,2020-07-01
ALL,2020-05-09,250,2020-07-01
ALL,2020-05-10,199,2020-07-01
ALL,2020-05-11,263,2020-07-01
ALL,2020-05-12,288,2020-07-01
ALL,2020-05-13,324,2020-07-01
ALL,2020-05-14,304,2020-07-01
ALL,2020-05-15,394,2020-07-01
ALL,2020-05-16,339,2020-07-01
ALL,2020-05-17,240,2020-07-01
ALL,2020-05-18,389,2020-07-01
ALL,2020-05-19,527,2020-07-01
ALL,2020-05-20,612,2020-07-01
ALL,2020-05-21,744,2020-07-01
ALL,2020-05-22,807,2020-07-01
ALL,2020-05-23,611,2020-07-01
ALL,2020-05-24,503,2020-07-01
ALL,2020-05-25,548,2020-07-01
ALL,2020-05-26,641,2020-07-01
ALL,2020-05-27,715,2020-07-01
ALL,2020-05-28,764,2020-07-01
ALL,2020-05-29,838,2020-07-01
ALL,2020-05-30,689,2020-07-01
ALL,2020-05-31,541,2020-07-01
ALL,2020-06-01,841,2020-07-01
ALL,2020-06-02,921,2020-07-01
ALL,2020-06-03,930,2020-07-01
ALL,2020-06-04,871,2020-07-01
ALL,2020-06-05,964,2020-07-01
ALL,2020-06-06,1097,2020-07-01
ALL,2020-06-07,571,2020-07-01
ALL,2020-06-08,1031,2020-07-01
ALL,2020-06-09,1353,2020-07-01
ALL,2020-06-10,1332,2020-07-01
ALL,2020-06-11,1531,2020-07-01
ALL,2020-06-12,1621,2020-07-01
ALL,2020-06-13,1489,2020-07-01
ALL,2020-06-14,1035,2020-07-01
ALL,2020-06-15,1281,2020-07-01
ALL,2020-06-16,1655,2020-07-01
ALL,2020-06-17,1904,2020-07-01
ALL,2020-06-18,2028,2020-07-01
ALL,2020-06-19,2078,2020-07-01
ALL,2020-06-20,2377,2020-07-01
ALL,2020-06-21,1444,2020-07-01
ALL,2020-06-22,2223,2020-07-01
ALL,2020-06-23,2590,2020-07-01
ALL,2020-06-24,2442,2020-07-01
ALL,2020-06-25,2858,2020-07-01
ALL,2020-06-26,2865,2020-07-01
ALL,2020-06-27,2185,2020-07-01
ALL,2020-06-28,1552,2020-07-01
ALL,2020-06-29,2000,2020-07-01
ALL,2020-06-30,1896,2020-07-01
ALL,2020-07-01,962,2020-07-01
ALL,2020-03-03,1,2020-07-02
ALL,2020-03-06,6,2020-07-02
ALL,2020-03-07,1,2020-07-02
ALL,2020-03-08,2,2020-07-02
ALL,2020-03-09,6,2020-07-02
ALL,2020-03-10,2,2020-07-02
ALL,2020-03-11,4,2020-07-02
ALL,2020-03-12,10,2020-07-02
ALL,2020-03-13,6,2020-07-02
ALL,2020-03-14,7,2020-07-02
ALL,2020-03-15,11,2020-07-02
ALL,2020-03-16,10,2020-07-02
ALL,2020-03-17,18,2020-07-02
ALL,2020-03-18,29,2020-07-02
ALL,2020-03-19,22,2020-07-02
ALL,2020-03-20,30,2020-07-02
ALL,2020-03-21,62,2020-07-02
ALL,2020-03-22,54,2020-07-02
ALL,2020-03-23,31,2020-07-02
ALL,2020-03-24,106,2020-07-02
ALL,2020-03-25,114,2020-07-02
ALL,2020-03-26,110,2020-07-02
ALL,2020-03-27,81,2020-07-02
ALL,2020-03-28,68,2020-07-02
ALL,2020-03-29,111,2020-07-02
ALL,2020-03-30,84,2020-07-02
ALL,2020-03-31,90,2020-07-02
ALL,2020-04-01,119,2020-07-02
ALL,2020-04-02,142,2020-07-02
ALL,2020-04-03,102,2020-07-02
ALL,2020-04-04,101,2020-07-02
ALL,2020-04-05,71,2020-07-02
ALL,2020-04-06,104,2020-07-02
ALL,2020-04-07,75,2020-07-02
ALL,2020-04-08,101,2020-07-02
ALL,2020-04-09,96,2020-07-02
ALL,2020-04-10,129,2020-07-02
ALL,2020-04-11,69,2020-07-02
ALL,2020-04-12,67,2020-07-02
ALL,2020-04-13,92,2020-07-02
ALL,2020-04-14,125,2020-07-02
ALL,2020-04-15,128,2020-07-02
ALL,2020-04-16,104,2020-07-02
ALL,2020-04-17,87,2020-07-02
ALL,2020-04-18,122,2020-07-02
ALL,2020-04-19,60,2020-07-02
ALL,2020-04-20,94,2020-07-02
ALL,2020-04-21,160,2020-07-02
ALL,2020-04-22,117,2020-07-02
ALL,2020-04-23,137,2020-07-02
ALL,2020-04-24,185,2020-07-02
ALL,2020-04-25,163,2020-07-02
ALL,2020-04-26,87,2020-07-02
ALL,2020-04-27,126,2020-07-02
ALL,2020-04-28,124,2020-07-02
ALL,2020-04-29,147,2020-07-02
ALL,2020-04-30,135,2020-07-02
ALL,2020-05-01,140,2020-07-02
ALL,2020-05-02,102,2020-07-02
ALL,2020-05-03,103,2020-07-02
ALL,2020-05-04,119,2020-07-02
ALL,2020-05-05,182,2020-07-02
ALL,2020-05-06,198,2020-07-02
ALL,2020-05-07,236,2020-07-02
ALL,2020-05-08,202,2020-07-02
ALL,2020-05-09,250,2020-07-02
ALL,2020-05-10,199,2020-07-02
ALL,2020-05-11,263,2020-07-02
ALL,2020-05-12,288,2020-07-02
ALL,2020-05-13,324,2020-07-02
ALL,2020-05-14,304,2020-07-02
ALL,2020-05-15,394,2020-07-02
ALL,2020-05-16,339,2020-07-02
ALL,2020-05-17,240,2020-07-02
ALL,2020-05-18,389,2020-07-02
ALL,2020-05-19,527,2020-07-02
ALL,2020-05-20,612,2020-07-02
ALL,2020-05-21,744,2020-07-02
ALL,2020-05-22,807,2020-07-02
ALL,2020-05-23,611,2020-07-02
ALL,2020-05-24,503,2020-07-02
ALL,2020-05-25,548,2020-07-02
ALL,2020-05-26,641,2020-07-02
ALL,2020-05-27,715,2020-07-02
ALL,2020-05-28,764,2020-07-02
ALL,2020-05-29,838,2020-07-02
ALL,2020-05-30,689,2020-07-02
ALL,2020-05-31,541,2020-07-02
ALL,2020-06-01,841,2020-07-02
ALL,2020-06-02,921,2020-07-02
ALL,2020-06-03,930,2020-07-02
ALL,2020-06-04,871,2020-07-02
ALL,2020-06-05,964,2020-07-02
ALL,2020-06-06,1097,2020-07-02
ALL,2020-06-07,571,2020-07-02
ALL,2020-06-08,1031,2020-07-02
ALL,2020-06-09,1359,2020-07-02
ALL,2020-06-10,1332,2020-07-02
ALL,2020-06-11,1533,2020-07-02
ALL,2020-06-12,1621,2020-07-02
ALL,2020-06-13,1487,2020-07-02
ALL,2020-06-14,1035,2020-07-02
ALL,2020-06-15,1281,2020-07-02
ALL,2020-06-16,1655,2020-07-02
ALL,2020-06-17,1907,2020-07-02
ALL,2020-06-18,2029,2020-07-02
ALL,2020-06-19,2077,2020-07-02
ALL,2020-06-20,2374,2020-07-02
ALL,2020-06-21,1443,2020-07-02
ALL,2020-06-22,2223,2020-07-02
ALL,2020-06-23,2590,2020-07-02
ALL,2020-06-24,2448,2020-07-02
ALL,2020-06-25,2867,2020-07-02
ALL,2020-06-26,2926,2020-07-02
ALL,2020-06-27,2226,2020-07-02
ALL,2020-06-28,1651,2020-07-02
ALL,2020-06-29,2120,2020-07-02
ALL,2020-06-30,2395,2020-07-02
ALL,2020-07-01,2031,2020-07-02
ALL,2020-07-02,835,2020-07-02
ALL,2020-03-03,1,2020-07-03
ALL,2020-03-06,6,2020-07-03
ALL,2020-03-07,1,2020-07-03
ALL,2020-03-08,2,2020-07-03
ALL,2020-03-09,6,2020-07-03
ALL,2020-03-10,2,2020-07-03
ALL,2020-03-11,4,2020-07-03
ALL,2020-03-12,10,2020-07-03
ALL,2020-03-13,6,2020-07-03
ALL,2020-03-14,7,2020-07-03
ALL,2020-03-15,11,2020-07-03
ALL,2020-03-16,10,2020-07-03
ALL,2020-03-17,18,2020-07-03
ALL,2020-03-18,29,2020-07-03
ALL,2020-03-19,22,2020-07-03
ALL,2020-03-20,30,2020-07-03
ALL,2020-03-21,62,2020-07-03
ALL,2020-03-22,54,2020-07-03
ALL,2020-03-23,31,2020-07-03
ALL,2020-03-24,106,2020-07-03
ALL,2020-03-25,114,2020-07-03
ALL,2020-03-26,110,2020-07-03
ALL,2020-03-27,81,2020-07-03
ALL,2020-03-28,68,2020-07-03
ALL,2020-03-29,111,2020-07-03
ALL,2020-03-30,84,2020-07-03
ALL,2020-03-31,90,2020-07-03
ALL,2020-04-01,119,2020-07-03
ALL,2020-04-02,142,2020-07-03
ALL,2020-04-03,102,2020-07-03
ALL,2020-04-04,101,2020-07-03
ALL,2020-04-05,71,2020-07-03
ALL,2020-04-06,104,2020-07-03
ALL,2020-04-07,75,2020-07-03
ALL,2020-04-08,101,2020-07-03
ALL,2020-04-09,96,2020-07-03
ALL,2020-04-10,129,2020-07-03
ALL,2020-04-11,69,2020-07-03
ALL,2020-04-12,67,2020-07-03
ALL,2020-04-13,92,2020-07-03
ALL,2020-04-14,125,2020-07-03
ALL,2020-04-15,128,2020-07-03
ALL,2020-04-16,104,2020-07-03
ALL,2020-04-17,87,2020-07-03
ALL,2020-04-18,122,2020-07-03
ALL,2020-04-19,60,2020-07-03
ALL,2020-04-20,94,2020-07-03
ALL,2020-04-21,160,2020-07-03
ALL,2020-04-22,117,2020-07-03
ALL,2020-04-23,137,2020-07-03
ALL,2020-04-24,185,2020-07-03
ALL,2020-04-25,163,2020-07-03
ALL,2020-04-26,87,2020-07-03
ALL,2020-04-27,126,2020-07-03
ALL,2020-04-28,124,2020-07-03
ALL,2020-04-29,147,2020-07-03
ALL,2020-04-30,135,2020-07-03
ALL,2020-05-01,140,2020-07-03
ALL,2020-05-02,102,2020-07-03
ALL,2020-05-03,103,2020-07-03
ALL,2020-05-04,119,2020-07-03
ALL,2020-05-05,182,2020-07-03
ALL,2020-05-06,198,2020-07-03
ALL,2020-05-07,236,2020-07-03
ALL,2020-05-08,202,2020-07-03
ALL,2020-05-09,250,2020-07-03
ALL,2020-05-10,199,2020-07-03
ALL,2020-05-11,263,2020-07-03
ALL,2020-05-12,288,2020-07-03
ALL,2020-05-13,324,2020-07-03
ALL,2020-05-14,304,2020-07-03
ALL,2020-05-15,394,2020-07-03
ALL,2020-05-16,339,2020-07-03
ALL,2020-05-17,240,2020-07-03
ALL,2020-05-18,389,2020-07-03
ALL,2020-05-19,527,2020-07-03
ALL,2020-05-20,612,2020-07-03
ALL,2020-05-21,744,2020-07-03
ALL,2020-05-22,807,2020-07-03
ALL,2020-05-23,611,2020-07-03
ALL,2020-05-24,503,2020-07-03
ALL,2020-05-25,548,2020-07-03
ALL,2020-05-26,641,2020-07-03
ALL,2020-05-27,715,2020-07-03
ALL,2020-05-28,764,2020-07-03
ALL,2020-05-29,838,2020-07-03
ALL,2020-05-30,689,2020-07-03
ALL,2020-05-31,540,2020-07-03
ALL,2020-06-01,841,2020-07-03
ALL,2020-06-02,921,2020-07-03
ALL,2020-06-03,930,2020-07-03
ALL,2020-06-04,872,2020-07-03
ALL,2020-06-05,964,2020-07-03
ALL,2020-06-06,1096,2020-07-03
ALL,2020-06-07,571,2020-07-03
ALL,2020-06-08,1029,2020-07-03
ALL,2020-06-09,1358,2020-07-03
ALL,2020-06-10,1335,2020-07-03
ALL,2020-06-11,1533,2020-07-03
ALL,2020-06-12,1621,2020-07-03
ALL,2020-06-13,1487,2020-07-03
ALL,2020-06-14,1035,2020-07-03
ALL,2020-06-15,1282,2020-07-03
ALL,2020-06-16,1655,2020-07-03
ALL,2020-06-17,1908,2020-07-03
ALL,2020-06-18,2029,2020-07-03
ALL,2020-06-19,2076,2020-07-03
ALL,2020-06-20,2374,2020-07-03
ALL,2020-06-21,1444,2020-07-03
ALL,2020-06-22,2221,2020-07-03
ALL,2020-06-23,2591,2020-07-03
ALL,2020-06-24,2456,2020-07-03
ALL,2020-06-25,2870,2020-07-03
ALL,2020-06-26,2929,2020-07-03
ALL,2020-06-27,2236,2020-07-03
ALL,2020-06-28,1707,2020-07-03
ALL,2020-06-29,2136,2020-07-03
ALL,2020-06-30,2543,2020-07-03
ALL,2020-07-01,2246,2020-07-03
ALL,2020-07-02,2188,2020-07-03
ALL,2020-07-03,1032,2020-07-03
ALL,2020-03-03,1,2020-07-04
ALL,2020-03-06,6,2020-07-04
ALL,2020-03-07,1,2020-07-04
ALL,2020-03-08,2,2020-07-04
ALL,2020-03-09,6,2020-07-04
ALL,2020-03-10,2,2020-07-04
ALL,2020-03-11,4,2020-07-04
ALL,2020-03-12,10,2020-07-04
ALL,2020-03-13,6,2020-07-04
ALL,2020-03-14,7,2020-07-04
ALL,2020-03-15,11,2020-07-04
ALL,2020-03-16,10,2020-07-04
ALL,2020-03-17,18,2020-07-04
ALL,2020-03-18,29,2020-07-04
ALL,2020-03-19,22,2020-07-04
ALL,2020-03-20,30,2020-07-04
ALL,2020-03-21,62,2020-07-04
ALL,2020-03-22,54,2020-07-04
ALL,2020-03-23,31,2020-07-04
ALL,2020-03-24,106,2020-07-04
ALL,2020-03-25,114,2020-07-04
ALL,2020-03-26,110,2020-07-04
ALL,2020-03-27,81,2020-07-04
ALL,2020-03-28,68,2020-07-04
ALL,2020-03-29,111,2020-07-04
ALL,2020-03-30,84,2020-07-04
ALL,2020-03-31,90,2020-07-04
ALL,2020-04-01,119,2020-07-04
ALL,2020-04-02,142,2020-07-04
ALL,2020-04-03,102,2020-07-04
ALL,2020-04-04,101,2020-07-04
ALL,2020-04-05,71,2020-07-04
ALL,2020-04-06,104,2020-07-04
ALL,2020-04-07,75,2020-07-04
ALL,2020-04-08,101,2020-07-04
ALL,2020-04-09,96,2020-07-04
ALL,2020-04-10,129,2020-07-04
ALL,2020-04-11,69,2020-07-04
ALL,2020-04-12,67,2020-07-04
ALL,2020-04-13,92,2020-07-04
ALL,2020-04-14,125,2020-07-04
ALL,2020-04-15,128,2020-07-04
ALL,2020-04-16,104,2020-07-04
ALL,2020-04-17,87,2020-07-04
ALL,2020-04-18,122,2020-07-04
ALL,2020-04-19,60,2020-07-04
ALL,2020-04-20,94,2020-07-04
ALL,2020-04-21,160,2020-07-04
ALL,2020-04-22,117,2020-07-04
ALL,2020-04-23,137,2020-07-04
ALL,2020-04-24,185,2020-07-04
ALL,2020-04-25,163,2020-07-04
ALL,2020-04-26,87,2020-07-04
ALL,2020-04-27,126,2020-07-04
ALL,2020-04-28,124,2020-07-04
ALL,2020-04-29,147,2020-07-04
ALL,2020-04-30,135,2020-07-04
ALL,2020-05-01,140,2020-07-04
ALL,2020-05-02,102,2020-07-04
ALL,2020-05-03,103,2020-07-04
ALL,2020-05-04,119,2020-07-04
ALL,2020-05-05,182,2020-07-04
ALL,2020-05-06,198,2020-07-04
ALL,2020-05-07,236,2020-07-04
ALL,2020-05-08,202,2020-07-04
ALL,2020-05-09,250,2020-07-04
ALL,2020-05-10,199,2020-07-04
ALL,2020-05-11,263,2020-07-04
ALL,2020-05-12,288,2020-07-04
ALL,2020-05-13,324,2020-07-04
ALL,2020-05-14,304,2020-07-04
ALL,2020-05-15,394,2020-07-04
ALL,2020-05-16,339,2020-07-04
ALL,2020-05-17,240,2020-07-04
ALL,2020-05-18,389,2020-07-04
ALL,2020-05-19,527,2020-07-04
ALL,2020-05-20,612,2020-07-04
ALL,2020-05-21,744,2020-07-04
ALL,2020-05-22,807,2020-07-04
ALL,2020-05-23,611,2020-07-04
ALL,2020-05-24,503,2020-07-04
ALL,2020-05-25,548,2020-07-04
ALL,2020-05-26,641,2020-07-04
ALL,2020-05-27,715,2020-07-04
ALL,2020-05-28,764,2020-07-04
ALL,2020-05-29,838,2020-07-04
ALL,2020-05-30,689,2020-07-04
ALL,2020-05-31,540,2020-07-04
ALL,2020-06-01,841,2020-07-04
ALL,2020-06-02,921,2020-07-04
ALL,2020-06-03,929,2020-07-04
ALL,2020-06-04,872,2020-07-04
ALL,2020-06-05,964,2020-07-04
ALL,2020-06-06,1096,2020-07-04
ALL,2020-06-07,572,2020-07-04
ALL,2020-06-08,1029,2020-07-04
ALL,2020-06-09,1358,2020-07-04
ALL,2020-06-10,1336,2020-07-04
ALL,2020-06-11,1533,2020-07-04
ALL,2020-06-12,1621,2020-07-04
ALL,2020-06-13,1489,2020-07-04
ALL,2020-06-14,1034,2020-07-04
ALL,2020-06-15,1281,2020-07-04
ALL,2020-06-16,1657,2020-07-04
ALL,2020-06-17,1908,2020-07-04
ALL,2020-06-18,2033,2020-07-04
ALL,2020-06-19,2075,2020-07-04
ALL,2020-06-20,2380,2020-07-04
ALL,2020-06-21,1445,2020-07-04
ALL,2020-06-22,2221,2020-07-04
ALL,2020-06-23,2592,2020-07-04
ALL,2020-06-24,2464,2020-07-04
ALL,2020-06-25,2874,2020-07-04
ALL,2020-06-26,2929,2020-07-04
ALL,2020-06-27,2240,2020-07-04
ALL,2020-06-28,1713,2020-07-04
ALL,2020-06-29,2147,2020-07-04
ALL,2020-06-30,2608,2020-07-04
ALL,2020-07-01,2386,2020-07-04
ALL,2020-07-02,2484,2020-07-04
ALL,2020-07-03,2378,2020-07-04
ALL,2020-07-04,697,2020-07-04
ALL,2020-03-03,1,2020-07-05
ALL,2020-03-06,6,2020-07-05
ALL,2020-03-07,1,2020-07-05
ALL,2020-03-08,2,2020-07-05
ALL,2020-03-09,6,2020-07-05
ALL,2020-03-10,2,2020-07-05
ALL,2020-03-11,4,2020-07-05
ALL,2020-03-12,10,2020-07-05
ALL,2020-03-13,6,2020-07-05
ALL,2020-03-14,7,2020-07-05
ALL,2020-03-15,11,2020-07-05
ALL,2020-03-16,10,2020-07-05
ALL,2020-03-17,18,2020-07-05
ALL,2020-03-18,29,2020-07-05
ALL,2020-03-19,22,2020-07-05
ALL,2020-03-20,30,2020-07-05
ALL,2020-03-21,62,2020-07-05
ALL,2020-03-22,54,2020-07-05
ALL,2020-03-23,31,2020-07-05
ALL,2020-03-24,106,2020-07-05
ALL,2020-03-25,114,2020-07-05
ALL,2020-03-26,110,2020-07-05
ALL,2020-03-27,81,2020-07-05
ALL,2020-03-28,68,2020-07-05
ALL,2020-03-29,111,2020-07-05
ALL,2020-03-30,84,2020-07-05
ALL,2020-03-31,90,2020-07-05
ALL,2020-04-01,119,2020-07-05
ALL,2020-04-02,142,2020-07-05
ALL,2020-04-03,102,2020-07-05
ALL,2020-04-04,101,2020-07-05
ALL,2020-04-05,71,2020-07-05
ALL,2020-04-06,104,2020-07-05
ALL,2020-04-07,75,2020-07-05
ALL,2020-04-08,101,2020-07-05
ALL,2020-04-09,96,2020-07-05
ALL,2020-04-10,129,2020-07-05
ALL,2020-04-11,69,2020-07-05
ALL,2020-04-12,67,2020-07-05
ALL,2020-04-13,92,2020-07-05
ALL,2020-04-14,125,2020-07-05
ALL,2020-04-15,128,2020-07-05
ALL,2020-04-16,104,2020-07-05
ALL,2020-04-17,87,2020-07-05
ALL,2020-04-18,122,2020-07-05
ALL,2020-04-19,60,2020-07-05
ALL,2020-04-20,94,2020-07-05
ALL,2020-04-21,160,2020-07-05
ALL,2020-04-22,117,2020-07-05
ALL,2020-04-23,137,2020-07-05
ALL,2020-04-24,185,2020-07-05
ALL,2020-04-25,163,2020-07-05
ALL,2020-04-26,87,2020-07-05
ALL,2020-04-27,126,2020-07-05
ALL,2020-04-28,124,2020-07-05
ALL,2020-04-29,147,2020-07-05
ALL,2020-04-30,135,2020-07-05
ALL,2020-05-01,140,2020-07-05
ALL,2020-05-02,102,2020-07-05
ALL,2020-05-03,103,2020-07-05
ALL,2020-05-04,119,2020-07-05
ALL,2020-05-05,182,2020-07-05
ALL,2020-05-06,198,2020-07-05
ALL,2020-05-07,236,2020-07-05
ALL,2020-05-08,202,2020-07-05
ALL,2020-05-09,250,2020-07-05
ALL,2020-05-10,199,2020-07-05
ALL,2020-05-11,263,2020-07-05
ALL,2020-05-12,288,2020-07-05
ALL,2020-05-13,324,2020-07-05
ALL,2020-05-14,304,2020-07-05
ALL,2020-05-15,394,2020-07-05
ALL,2020-05-16,339,2020-07-05
ALL,2020-05-17,240,2020-07-05
ALL,2020-05-18,389,2020-07-05
ALL,2020-05-19,527,2020-07-05
ALL,2020-05-20,612,2020-07-05
ALL,2020-05-21,744,2020-07-05
ALL,2020-05-22,807,2020-07-05
ALL,2020-05-23,611,2020-07-05
ALL,2020-05-24,503,2020-07-05
ALL,2020-05-25,548,2020-07-05
ALL,2020-05-26,641,2020-07-05
ALL,2020-05-27,715,2020-07-05
ALL,2020-05-28,764,2020-07-05
ALL,2020-05-29,838,2020-07-05
ALL,2020-05-30,689,2020-07-05
ALL,2020-05-31,540,2020-07-05
ALL,2020-06-01,841,2020-07-05
ALL,2020-06-02,921,2020-07-05
ALL,2020-06-03,929,2020-07-05
ALL,2020-06-04,872,2020-07-05
ALL,2020-06-05,964,2020-07-05
ALL,2020-06-06,1096,2020-07-05
ALL,2020-06-07,572,2020-07-05
ALL,2020-06-08,1029,2020-07-05
ALL,2020-06-09,1358,2020-07-05
ALL,2020-06-10,1336,2020-07-05
ALL,2020-06-11,1533,2020-07-05
ALL,2020-06-12,1621,2020-07-05
ALL,2020-06-13,1488,2020-07-05
ALL,2020-06-14,1033,2020-07-05
ALL,2020-06-15,1281,2020-07-05
ALL,2020-06-16,1657,2020-07-05
ALL,2020-06-17,1908,2020-07-05
ALL,2020-06-18,2033,2020-07-05
ALL,2020-06-19,2076,2020-07-05
ALL,2020-06-20,2380,2020-07-05
ALL,2020-06-21,1445,2020-07-05
ALL,2020-06-22,2221,2020-07-05
ALL,2020-06-23,2592,2020-07-05
ALL,2020-06-24,2464,2020-07-05
ALL,2020-06-25,2874,2020-07-05
ALL,2020-06-26,2932,2020-07-05
ALL,2020-06-27,2240,2020-07-05
ALL,2020-06-28,1713,2020-07-05
ALL,2020-06-29,2159,2020-07-05
ALL,2020-06-30,2661,2020-07-05
ALL,2020-07-01,2469,2020-07-05
ALL,2020-07-02,2503,2020-07-05
ALL,2020-07-03,2530,2020-07-05
ALL,2020-07-04,1526,2020-07-05
ALL,2020-03-03,1,2020-07-06
ALL,2020-03-06,6,2020-07-06
ALL,2020-03-07,1,2020-07-06
ALL,2020-03-08,2,2020-07-06
ALL,2020-03-09,6,2020-07-06
ALL,2020-03-10,2,2020-07-06
ALL,2020-03-11,4,2020-07-06
ALL,2020-03-12,10,2020-07-06
ALL,2020-03-13,6,2020-07-06
ALL,2020-03-14,7,2020-07-06
ALL,2020-03-15,11,2020-07-06
ALL,2020-03-16,10,2020-07-06
ALL,2020-03-17,18,2020-07-06
ALL,2020-03-18,29,2020-07-06
ALL,2020-03-19,22,2020-07-06
ALL,2020-03-20,30,2020-07-06
ALL,2020-03-21,62,2020-07-06
ALL,2020-03-22,54,2020-07-06
ALL,2020-03-23,31,2020-07-06
ALL,2020-03-24,106,2020-07-06
ALL,2020-03-25,114,2020-07-06
ALL,2020-03-26,110,2020-07-06
ALL,2020-03-27,81,2020-07-06
ALL,2020-03-28,68,2020-07-06
ALL,2020-03-29,111,2020-07-06
ALL,2020-03-30,84,2020-07-06
ALL,2020-03-31,90,2020-07-06
ALL,2020-04-01,119,2020-07-06
ALL,2020-04-02,142,2020-07-06
ALL,2020-04-03,102,2020-07-06
ALL,2020-04-04,101,2020-07-06
ALL,2020-04-05,71,2020-07-06
ALL,2020-04-06,104,2020-07-06
ALL,2020-04-07,75,2020-07-06
ALL,2020-04-08,101,2020-07-06
ALL,2020-04-09,96,2020-07-06
ALL,2020-04-10,129,2020-07-06
ALL,2020-04-11,69,2020-07-06
ALL,2020-04-12,67,2020-07-06
ALL,2020-04-13,92,2020-07-06
ALL,2020-04-14,125,2020-07-06
ALL,2020-04-15,128,2020-07-06
ALL,2020-04-16,104,2020-07-06
ALL,2020-04-17,87,2020-07-06
ALL,2020-04-18,122,2020-07-06
ALL,2020-04-19,60,2020-07-06
ALL,2020-04-20,94,2020-07-06
ALL,2020-04-21,160,2020-07-06
ALL,2020-04-22,117,2020-07-06
ALL,2020-04-23,137,2020-07-06
ALL,2020-04-24,185,2020-07-06
ALL,2020-04-25,163,2020-07-06
ALL,2020-04-26,87,2020-07-06
ALL,2020-04-27,126,2020-07-06
ALL,2020-04-28,124,2020-07-06
ALL,2020-04-29,147,2020-07-06
ALL,2020-04-30,135,2020-07-06
ALL,2020-05-01,140,2020-07-06
ALL,2020-05-02,102,2020-07-06
ALL,2020-05-03,103,2020-07-06
ALL,2020-05-04,119,2020-07-06
ALL,2020-05-05,182,2020-07-06
ALL,2020-05-06,198,2020-07-06
ALL,2020-05-07,236,2020-07-06
ALL,2020-05-08,202,2020-07-06
ALL,2020-05-09,250,2020-07-06
ALL,2020-05-10,199,2020-07-06
ALL,2020-05-11,263,2020-07-06
ALL,2020-05-12,288,2020-07-06
ALL,2020-05-13,324,2020-07-06
ALL,2020-05-14,304,2020-07-06
ALL,2020-05-15,394,2020-07-06
ALL,2020-05-16,339,2020-07-06
ALL,2020-05-17,240,2020-07-06
ALL,2020-05-18,389,2020-07-06
ALL,2020-05-19,527,2020-07-06
ALL,2020-05-20,612,2020-07-06
ALL,2020-05-21,744,2020-07-06
ALL,2020-05-22,807,2020-07-06
ALL,2020-05-23,611,2020-07-06
ALL,2020-05-24,503,2020-07-06
ALL,2020-05-25,548,2020-07-06
ALL,2020-05-26,641,2020-07-06
ALL,2020-05-27,715,2020-07-06
ALL,2020-05-28,764,2020-07-06
ALL,2020-05-29,838,2020-07-06
ALL,2020-05-30,689,2020-07-06
ALL,2020-05-31,541,2020-07-06
ALL,2020-06-01,841,2020-07-06
ALL,2020-06-02,921,2020-07-06
ALL,2020-06-03,929,2020-07-06
ALL,2020-06-04,873,2020-07-06
ALL,2020-06-05,963,2020-07-06
ALL,2020-06-06,1096,2020-07-06
ALL,2020-06-07,572,2020-07-06
ALL,2020-06-08,1029,2020-07-06
ALL,2020-06-09,1358,2020-07-06
ALL,2020-06-10,1335,2020-07-06
ALL,2020-06-11,1533,2020-07-06
ALL,2020-06-12,1621,2020-07-06
ALL,2020-06-13,1489,2020-07-06
ALL,2020-06-14,1034,2020-07-06
ALL,2020-06-15,1280,2020-07-06
ALL,2020-06-16,1657,2020-07-06
ALL,2020-06-17,1909,2020-07-06
ALL,2020-06-18,2036,2020-07-06
ALL,2020-06-19,2078,2020-07-06
ALL,2020-06-20,2380,2020-07-06
ALL,2020-06-21,1449,2020-07-06
ALL,2020-06-22,2224,2020-07-06
ALL,2020-06-23,2592,2020-07-06
ALL,2020-06-24,2462,2020-07-06
ALL,2020-06-25,2877,2020-07-06
ALL,2020-06-26,2940,2020-07-06
ALL,2020-06-27,2246,2020-07-06
ALL,2020-06-28,1717,2020-07-06
ALL,2020-06-29,2161,2020-07-06
ALL,2020-06-30,2695,2020-07-06
ALL,2020-07-01,2573,2020-07-06
ALL,2020-07-02,2644,2020-07-06
ALL,2020-07-03,3023,2020-07-06
ALL,2020-07-04,2588,2020-07-06
ALL,2020-07-05,1307,2020-07-06
ALL,2020-07-06,745,2020-07-06
ALL,2020-03-03,1,2020-07-07
ALL,2020-03-06,6,2020-07-07
ALL,2020-03-07,1,2020-07-07
ALL,2020-03-08,2,2020-07-07
ALL,2020-03-09,6,2020-07-07
ALL,2020-03-10,2,2020-07-07
ALL,2020-03-11,4,2020-07-07
ALL,2020-03-12,10,2020-07-07
ALL,2020-03-13,6,2020-07-07
ALL,2020-03-14,7,2020-07-07
ALL,2020-03-15,11,2020-07-07
ALL,2020-03-16,10,2020-07-07
ALL,2020-03-17,18,2020-07-07
ALL,2020-03-18,29,2020-07-07
ALL,2020-03-19,22,2020-07-07
ALL,2020-03-20,30,2020-07-07
