LOCATION,fecha_fallecimiento,value,fecha_csv
ALL/COMUNA 1,2020-03-07,1,2020-06-23
ALL/COMUNA 1,2020-05-02,1,2020-06-23
ALL/COMUNA 1,2020-05-12,1,2020-06-23
ALL/COMUNA 1,2020-05-13,1,2020-06-23
ALL/COMUNA 1,2020-05-15,1,2020-06-23
ALL/COMUNA 1,2020-05-17,1,2020-06-23
ALL/COMUNA 1,2020-05-20,1,2020-06-23
ALL/COMUNA 1,2020-05-21,1,2020-06-23
ALL/COMUNA 1,2020-05-25,1,2020-06-23
ALL/COMUNA 1,2020-05-28,1,2020-06-23
ALL/COMUNA 1,2020-05-29,2,2020-06-23
ALL/COMUNA 1,2020-06-02,2,2020-06-23
ALL/COMUNA 1,2020-06-03,4,2020-06-23
ALL/COMUNA 1,2020-06-04,1,2020-06-23
ALL/COMUNA 1,2020-06-06,1,2020-06-23
ALL/COMUNA 1,2020-06-07,2,2020-06-23
ALL/COMUNA 1,2020-06-08,1,2020-06-23
ALL/COMUNA 1,2020-06-11,1,2020-06-23
ALL/COMUNA 1,2020-06-12,1,2020-06-23
ALL/COMUNA 1,2020-06-14,1,2020-06-23
ALL/COMUNA 1,2020-06-15,1,2020-06-23
ALL/COMUNA 1,2020-06-16,1,2020-06-23
ALL/COMUNA 1,2020-06-19,1,2020-06-23
ALL/COMUNA 1,2020-06-20,1,2020-06-23
ALL/COMUNA 1,2020-06-21,1,2020-06-23
ALL/COMUNA 10,2020-04-09,1,2020-06-23
ALL/COMUNA 10,2020-04-10,1,2020-06-23
ALL/COMUNA 10,2020-04-14,2,2020-06-23
ALL/COMUNA 10,2020-04-30,1,2020-06-23
ALL/COMUNA 10,2020-05-21,1,2020-06-23
ALL/COMUNA 10,2020-06-09,1,2020-06-23
ALL/COMUNA 11,2020-04-10,1,2020-06-23
ALL/COMUNA 11,2020-06-03,1,2020-06-23
ALL/COMUNA 11,2020-06-22,1,2020-06-23
ALL/COMUNA 12,2020-06-14,1,2020-06-23
ALL/COMUNA 12,2020-06-20,1,2020-06-23
ALL/COMUNA 13,2020-04-28,1,2020-06-23
ALL/COMUNA 13,2020-04-29,1,2020-06-23
ALL/COMUNA 13,2020-05-08,1,2020-06-23
ALL/COMUNA 13,2020-05-19,1,2020-06-23
ALL/COMUNA 13,2020-05-25,1,2020-06-23
ALL/COMUNA 13,2020-06-05,1,2020-06-23
ALL/COMUNA 13,2020-06-08,1,2020-06-23
ALL/COMUNA 13,2020-06-10,1,2020-06-23
ALL/COMUNA 13,2020-06-16,1,2020-06-23
ALL/COMUNA 13,2020-06-17,1,2020-06-23
ALL/COMUNA 13,2020-06-20,1,2020-06-23
ALL/COMUNA 14,2020-03-18,1,2020-06-23
ALL/COMUNA 14,2020-04-11,1,2020-06-23
ALL/COMUNA 14,2020-05-15,1,2020-06-23
ALL/COMUNA 14,2020-06-04,1,2020-06-23
ALL/COMUNA 14,2020-06-11,1,2020-06-23
ALL/COMUNA 15,2020-06-12,1,2020-06-23
ALL/COMUNA 15,2020-06-14,1,2020-06-23
ALL/COMUNA 15,2020-06-16,1,2020-06-23
ALL/COMUNA 2,2020-05-12,1,2020-06-23
ALL/COMUNA 2,2020-05-22,1,2020-06-23
ALL/COMUNA 2,2020-05-25,1,2020-06-23
ALL/COMUNA 2,2020-05-26,1,2020-06-23
ALL/COMUNA 2,2020-06-14,1,2020-06-23
ALL/COMUNA 2,2020-06-17,1,2020-06-23
ALL/COMUNA 2,2020-06-20,1,2020-06-23
ALL/COMUNA 2,2020-06-21,1,2020-06-23
ALL/COMUNA 3,2020-04-25,1,2020-06-23
ALL/COMUNA 3,2020-05-24,2,2020-06-23
ALL/COMUNA 3,2020-06-07,1,2020-06-23
ALL/COMUNA 3,2020-06-09,1,2020-06-23
ALL/COMUNA 3,2020-06-14,2,2020-06-23
ALL/COMUNA 3,2020-06-21,1,2020-06-23
ALL/COMUNA 3,2020-06-22,1,2020-06-23
ALL/COMUNA 3,2020-06-23,1,2020-06-23
ALL/COMUNA 4,2020-05-18,1,2020-06-23
ALL/COMUNA 4,2020-05-21,1,2020-06-23
ALL/COMUNA 4,2020-05-25,1,2020-06-23
ALL/COMUNA 4,2020-05-30,1,2020-06-23
ALL/COMUNA 4,2020-06-04,2,2020-06-23
ALL/COMUNA 4,2020-06-08,1,2020-06-23
ALL/COMUNA 4,2020-06-14,1,2020-06-23
ALL/COMUNA 4,2020-06-16,1,2020-06-23
ALL/COMUNA 4,2020-06-19,1,2020-06-23
ALL/COMUNA 4,2020-06-21,2,2020-06-23
ALL/COMUNA 4,2020-06-22,1,2020-06-23
ALL/COMUNA 5,2020-04-06,1,2020-06-23
ALL/COMUNA 5,2020-05-05,1,2020-06-23
ALL/COMUNA 5,2020-06-01,1,2020-06-23
ALL/COMUNA 5,2020-06-06,1,2020-06-23
ALL/COMUNA 5,2020-06-14,1,2020-06-23
ALL/COMUNA 5,2020-06-17,1,2020-06-23
ALL/COMUNA 5,2020-06-18,1,2020-06-23
ALL/COMUNA 6,2020-05-01,1,2020-06-23
ALL/COMUNA 7,2020-04-05,1,2020-06-23
ALL/COMUNA 7,2020-04-14,1,2020-06-23
ALL/COMUNA 7,2020-04-24,2,2020-06-23
ALL/COMUNA 7,2020-04-29,1,2020-06-23
ALL/COMUNA 7,2020-04-30,1,2020-06-23
ALL/COMUNA 7,2020-05-01,1,2020-06-23
ALL/COMUNA 7,2020-05-02,1,2020-06-23
ALL/COMUNA 7,2020-05-11,1,2020-06-23
ALL/COMUNA 7,2020-05-17,1,2020-06-23
ALL/COMUNA 7,2020-05-20,1,2020-06-23
ALL/COMUNA 7,2020-05-23,1,2020-06-23
ALL/COMUNA 7,2020-05-25,1,2020-06-23
ALL/COMUNA 7,2020-05-28,1,2020-06-23
ALL/COMUNA 7,2020-05-29,1,2020-06-23
ALL/COMUNA 7,2020-05-30,1,2020-06-23
ALL/COMUNA 7,2020-06-01,2,2020-06-23
ALL/COMUNA 7,2020-06-03,2,2020-06-23
ALL/COMUNA 7,2020-06-04,2,2020-06-23
ALL/COMUNA 7,2020-06-06,2,2020-06-23
ALL/COMUNA 7,2020-06-08,1,2020-06-23
ALL/COMUNA 7,2020-06-09,2,2020-06-23
ALL/COMUNA 7,2020-06-13,1,2020-06-23
ALL/COMUNA 7,2020-06-14,1,2020-06-23
ALL/COMUNA 7,2020-06-15,1,2020-06-23
ALL/COMUNA 7,2020-06-16,1,2020-06-23
ALL/COMUNA 7,2020-06-17,1,2020-06-23
ALL/COMUNA 7,2020-06-18,2,2020-06-23
ALL/COMUNA 7,2020-06-19,1,2020-06-23
ALL/COMUNA 7,2020-06-20,2,2020-06-23
ALL/COMUNA 7,2020-06-23,1,2020-06-23
ALL/COMUNA 8,2020-05-30,1,2020-06-23
ALL/COMUNA 8,2020-06-09,1,2020-06-23
ALL/COMUNA 8,2020-06-11,1,2020-06-23
ALL/COMUNA 8,2020-06-13,1,2020-06-23
ALL/COMUNA 8,2020-06-21,2,2020-06-23
ALL/COMUNA 9,2020-05-01,1,2020-06-23
ALL/COMUNA 9,2020-05-23,1,2020-06-23
ALL/COMUNA 9,2020-06-02,1,2020-06-23
ALL/COMUNA 9,2020-06-06,1,2020-06-23
ALL/COMUNA 9,2020-06-23,1,2020-06-23
ALL/Cainguás,2020-06-10,1,2020-06-23
ALL/Campana,2020-03-26,1,2020-06-23
ALL/Campana,2020-04-02,1,2020-06-23
ALL/Campana,2020-04-03,1,2020-06-23
ALL/Campana,2020-06-04,1,2020-06-23
ALL/Campana,2020-06-14,1,2020-06-23
ALL/Capital,2020-03-30,1,2020-06-23
ALL/Capital,2020-03-31,1,2020-06-23
ALL/Capital,2020-04-01,1,2020-06-23
ALL/Capital,2020-04-02,1,2020-06-23
ALL/Capital,2020-04-08,1,2020-06-23
ALL/Capital,2020-04-13,1,2020-06-23
ALL/Capital,2020-04-15,1,2020-06-23
ALL/Capital,2020-04-17,1,2020-06-23
ALL/Capital,2020-04-21,1,2020-06-23
ALL/Capital,2020-04-22,1,2020-06-23
ALL/Capital,2020-04-24,1,2020-06-23
ALL/Capital,2020-05-02,3,2020-06-23
ALL/Capital,2020-05-04,1,2020-06-23
ALL/Capital,2020-05-08,1,2020-06-23
ALL/Capital,2020-05-11,1,2020-06-23
ALL/Capital,2020-05-14,1,2020-06-23
ALL/Capital,2020-05-17,1,2020-06-23
ALL/Capital,2020-05-19,1,2020-06-23
ALL/Capital,2020-05-20,1,2020-06-23
ALL/Capital,2020-05-24,1,2020-06-23
ALL/Capital,2020-05-31,1,2020-06-23
ALL/Capital,2020-06-12,1,2020-06-23
ALL/Capital,2020-06-14,2,2020-06-23
ALL/Castellanos,2020-04-09,1,2020-06-23
ALL/Cañuelas,2020-03-24,1,2020-06-23
ALL/Colón,2020-04-19,1,2020-06-23
ALL/Colón,2020-04-20,2,2020-06-23
ALL/Colón,2020-04-22,1,2020-06-23
ALL/Colón,2020-04-25,1,2020-06-23
ALL/Colón,2020-04-27,2,2020-06-23
ALL/Colón,2020-05-01,1,2020-06-23
ALL/Colón,2020-05-04,1,2020-06-23
ALL/Colón,2020-05-14,1,2020-06-23
ALL/Colón,2020-06-03,1,2020-06-23
ALL/Colón,2020-06-05,1,2020-06-23
ALL/Colón,2020-06-22,1,2020-06-23
ALL/Confluencia,2020-03-31,1,2020-06-23
ALL/Confluencia,2020-04-28,1,2020-06-23
ALL/Confluencia,2020-06-15,1,2020-06-23
ALL/Confluencia,2020-06-17,1,2020-06-23
ALL/Constitución,2020-05-07,1,2020-06-23
ALL/Ensenada,2020-06-16,1,2020-06-23
ALL/Ensenada,2020-06-17,1,2020-06-23
ALL/Escobar,2020-04-08,1,2020-06-23
ALL/Escobar,2020-04-17,1,2020-06-23
ALL/Escobar,2020-04-22,1,2020-06-23
ALL/Escobar,2020-04-27,3,2020-06-23
ALL/Escobar,2020-04-28,1,2020-06-23
ALL/Escobar,2020-04-30,1,2020-06-23
ALL/Escobar,2020-05-01,2,2020-06-23
ALL/Escobar,2020-05-07,1,2020-06-23
ALL/Escobar,2020-05-11,1,2020-06-23
ALL/Escobar,2020-05-17,1,2020-06-23
ALL/Escobar,2020-05-22,2,2020-06-23
ALL/Escobar,2020-05-26,1,2020-06-23
ALL/Escobar,2020-05-30,1,2020-06-23
ALL/Escobar,2020-05-31,1,2020-06-23
ALL/Escobar,2020-06-01,1,2020-06-23
ALL/Esteban Echeverría,2020-06-06,1,2020-06-23
ALL/Esteban Echeverría,2020-06-10,1,2020-06-23
ALL/Esteban Echeverría,2020-06-17,1,2020-06-23
ALL/Exaltación de la Cruz,2020-04-20,1,2020-06-23
ALL/Exaltación de la Cruz,2020-04-24,1,2020-06-23
ALL/Exaltación de la Cruz,2020-06-14,1,2020-06-23
ALL/Ezeiza,2020-05-19,1,2020-06-23
ALL/Ezeiza,2020-05-31,1,2020-06-23
ALL/Ezeiza,2020-06-06,1,2020-06-23
ALL/Florencio Varela,2020-03-29,1,2020-06-23
ALL/Florencio Varela,2020-04-07,1,2020-06-23
ALL/Florencio Varela,2020-04-12,1,2020-06-23
ALL/Florencio Varela,2020-04-21,1,2020-06-23
ALL/Florencio Varela,2020-05-07,1,2020-06-23
ALL/Florencio Varela,2020-05-21,1,2020-06-23
ALL/Florencio Varela,2020-05-28,1,2020-06-23
ALL/Florencio Varela,2020-06-07,1,2020-06-23
ALL/Florencio Varela,2020-06-09,1,2020-06-23
ALL/Florencio Varela,2020-06-10,1,2020-06-23
ALL/Florencio Varela,2020-06-11,1,2020-06-23
ALL/Florencio Varela,2020-06-12,1,2020-06-23
ALL/Florencio Varela,2020-06-16,1,2020-06-23
ALL/Florencio Varela,2020-06-19,1,2020-06-23
ALL/Florencio Varela,2020-06-22,1,2020-06-23
ALL/General Alvarado,2020-06-06,1,2020-06-23
ALL/General Angel V. Peñaloza,2020-04-21,1,2020-06-23
ALL/General Pueyrredón,2020-03-24,1,2020-06-23
ALL/General Pueyrredón,2020-03-28,1,2020-06-23
ALL/General Pueyrredón,2020-06-01,1,2020-06-23
ALL/General Pueyrredón,2020-06-08,1,2020-06-23
ALL/General Roca,2020-03-26,1,2020-06-23
ALL/General Roca,2020-04-05,1,2020-06-23
ALL/General Roca,2020-04-09,1,2020-06-23
ALL/General Roca,2020-04-20,1,2020-06-23
ALL/General Roca,2020-04-29,1,2020-06-23
ALL/General Roca,2020-05-06,1,2020-06-23
ALL/General Roca,2020-05-19,1,2020-06-23
ALL/General Roca,2020-05-25,1,2020-06-23
ALL/General Roca,2020-06-03,1,2020-06-23
ALL/General Roca,2020-06-06,1,2020-06-23
ALL/General Roca,2020-06-07,1,2020-06-23
ALL/General Roca,2020-06-08,2,2020-06-23
ALL/General Roca,2020-06-10,1,2020-06-23
ALL/General Roca,2020-06-12,1,2020-06-23
ALL/General Roca,2020-06-21,2,2020-06-23
ALL/General Roca,2020-06-22,2,2020-06-23
ALL/General Rodríguez,2020-05-22,1,2020-06-23
ALL/General Rodríguez,2020-06-08,1,2020-06-23
ALL/General San Martín,2020-04-05,1,2020-06-23
ALL/General San Martín,2020-04-06,1,2020-06-23
ALL/General San Martín,2020-04-09,1,2020-06-23
ALL/General San Martín,2020-04-13,1,2020-06-23
ALL/General San Martín,2020-04-15,2,2020-06-23
ALL/General San Martín,2020-04-19,1,2020-06-23
ALL/General San Martín,2020-04-21,1,2020-06-23
ALL/General San Martín,2020-04-25,1,2020-06-23
ALL/General San Martín,2020-04-29,1,2020-06-23
ALL/General San Martín,2020-05-02,1,2020-06-23
ALL/General San Martín,2020-05-03,1,2020-06-23
ALL/General San Martín,2020-05-06,1,2020-06-23
ALL/General San Martín,2020-05-07,1,2020-06-23
ALL/General San Martín,2020-05-08,1,2020-06-23
ALL/General San Martín,2020-05-09,1,2020-06-23
ALL/General San Martín,2020-05-11,1,2020-06-23
ALL/General San Martín,2020-05-13,1,2020-06-23
ALL/General San Martín,2020-05-15,1,2020-06-23
ALL/General San Martín,2020-05-25,1,2020-06-23
ALL/General San Martín,2020-05-28,2,2020-06-23
ALL/General San Martín,2020-05-31,1,2020-06-23
ALL/General San Martín,2020-06-01,1,2020-06-23
ALL/General San Martín,2020-06-06,1,2020-06-23
ALL/General San Martín,2020-06-07,1,2020-06-23
ALL/General San Martín,2020-06-13,2,2020-06-23
ALL/General San Martín,2020-06-15,1,2020-06-23
ALL/General San Martín,2020-06-16,1,2020-06-23
ALL/General San Martín,2020-06-18,1,2020-06-23
ALL/General San Martín,2020-06-23,1,2020-06-23
ALL/General Villegas,2020-06-11,1,2020-06-23
ALL/Godoy Cruz,2020-04-07,1,2020-06-23
ALL/Godoy Cruz,2020-04-19,1,2020-06-23
ALL/Godoy Cruz,2020-04-23,1,2020-06-23
ALL/Guaraní,2020-04-23,1,2020-06-23
ALL/Hurlingham,2020-06-14,1,2020-06-23
ALL/Ituzaingó,2020-04-01,1,2020-06-23
ALL/Ituzaingó,2020-04-11,1,2020-06-23
ALL/Ituzaingó,2020-04-27,1,2020-06-23
ALL/Ituzaingó,2020-05-09,1,2020-06-23
ALL/Ituzaingó,2020-05-18,1,2020-06-23
ALL/Ituzaingó,2020-05-21,1,2020-06-23
ALL/Ituzaingó,2020-05-23,1,2020-06-23
ALL/Ituzaingó,2020-06-21,1,2020-06-23
ALL/José C. Paz,2020-04-11,1,2020-06-23
ALL/José C. Paz,2020-05-06,1,2020-06-23
ALL/José C. Paz,2020-05-08,1,2020-06-23
ALL/José C. Paz,2020-05-11,2,2020-06-23
ALL/José C. Paz,2020-05-15,1,2020-06-23
ALL/José C. Paz,2020-05-21,2,2020-06-23
ALL/José C. Paz,2020-05-27,1,2020-06-23
ALL/José C. Paz,2020-05-29,1,2020-06-23
ALL/José C. Paz,2020-06-02,1,2020-06-23
ALL/José C. Paz,2020-06-21,1,2020-06-23
ALL/La Matanza,2020-04-02,1,2020-06-23
ALL/La Matanza,2020-04-05,1,2020-06-23
ALL/La Matanza,2020-04-16,1,2020-06-23
ALL/La Matanza,2020-04-28,1,2020-06-23
ALL/La Matanza,2020-04-29,1,2020-06-23
ALL/La Matanza,2020-05-01,2,2020-06-23
ALL/La Matanza,2020-05-03,1,2020-06-23
ALL/La Matanza,2020-05-05,1,2020-06-23
ALL/La Matanza,2020-05-10,1,2020-06-23
ALL/La Matanza,2020-05-12,1,2020-06-23
ALL/La Matanza,2020-05-14,1,2020-06-23
ALL/La Matanza,2020-05-15,1,2020-06-23
ALL/La Matanza,2020-05-16,1,2020-06-23
ALL/La Matanza,2020-05-17,1,2020-06-23
ALL/La Matanza,2020-05-18,2,2020-06-23
ALL/La Matanza,2020-05-21,1,2020-06-23
ALL/La Matanza,2020-05-23,2,2020-06-23
ALL/La Matanza,2020-05-25,1,2020-06-23
ALL/La Matanza,2020-05-28,1,2020-06-23
ALL/La Matanza,2020-05-30,1,2020-06-23
ALL/La Matanza,2020-05-31,1,2020-06-23
ALL/La Matanza,2020-06-01,1,2020-06-23
ALL/La Matanza,2020-06-02,2,2020-06-23
ALL/La Matanza,2020-06-03,2,2020-06-23
ALL/La Matanza,2020-06-08,2,2020-06-23
ALL/La Matanza,2020-06-10,3,2020-06-23
ALL/La Matanza,2020-06-11,3,2020-06-23
ALL/La Matanza,2020-06-12,3,2020-06-23
ALL/La Matanza,2020-06-15,3,2020-06-23
ALL/La Matanza,2020-06-16,1,2020-06-23
ALL/La Matanza,2020-06-17,1,2020-06-23
ALL/La Matanza,2020-06-18,1,2020-06-23
ALL/La Matanza,2020-06-21,1,2020-06-23
ALL/La Matanza,2020-06-22,1,2020-06-23
ALL/La Matanza,2020-06-23,2,2020-06-23
ALL/La Plata,2020-05-07,1,2020-06-23
ALL/La Plata,2020-05-10,1,2020-06-23
ALL/La Plata,2020-05-19,2,2020-06-23
ALL/La Plata,2020-05-21,1,2020-06-23
ALL/La Plata,2020-05-22,1,2020-06-23
ALL/La Plata,2020-05-24,1,2020-06-23
ALL/La Plata,2020-05-28,1,2020-06-23
ALL/La Plata,2020-06-06,1,2020-06-23
ALL/La Plata,2020-06-07,1,2020-06-23
ALL/La Plata,2020-06-08,1,2020-06-23
ALL/La Plata,2020-06-09,1,2020-06-23
ALL/La Plata,2020-06-11,1,2020-06-23
ALL/La Plata,2020-06-12,1,2020-06-23
ALL/La Plata,2020-06-16,1,2020-06-23
ALL/La Plata,2020-06-17,1,2020-06-23
ALL/La Plata,2020-06-18,1,2020-06-23
ALL/La Plata,2020-06-19,1,2020-06-23
ALL/Lanús,2020-04-07,1,2020-06-23
ALL/Lanús,2020-05-21,1,2020-06-23
ALL/Lanús,2020-05-24,1,2020-06-23
ALL/Lanús,2020-06-07,1,2020-06-23
ALL/Lanús,2020-06-09,1,2020-06-23
ALL/Lanús,2020-06-10,2,2020-06-23
ALL/Lanús,2020-06-12,2,2020-06-23
ALL/Lanús,2020-06-18,1,2020-06-23
ALL/Lanús,2020-06-19,1,2020-06-23
ALL/Lanús,2020-06-20,1,2020-06-23
ALL/Lanús,2020-06-21,1,2020-06-23
ALL/Las Heras,2020-04-01,1,2020-06-23
ALL/Las Heras,2020-04-16,1,2020-06-23
ALL/Leandro N. Alem,2020-05-06,1,2020-06-23
ALL/Ledesma,2020-06-12,1,2020-06-23
ALL/Lomas de Zamora,2020-04-08,1,2020-06-23
ALL/Lomas de Zamora,2020-04-09,1,2020-06-23
ALL/Lomas de Zamora,2020-05-14,1,2020-06-23
ALL/Lomas de Zamora,2020-05-22,1,2020-06-23
ALL/Lomas de Zamora,2020-05-26,1,2020-06-23
ALL/Lomas de Zamora,2020-06-01,1,2020-06-23
ALL/Lomas de Zamora,2020-06-02,1,2020-06-23
ALL/Lomas de Zamora,2020-06-03,1,2020-06-23
ALL/Lomas de Zamora,2020-06-07,1,2020-06-23
ALL/Lomas de Zamora,2020-06-08,2,2020-06-23
ALL/Lomas de Zamora,2020-06-10,2,2020-06-23
ALL/Lomas de Zamora,2020-06-11,2,2020-06-23
ALL/Lomas de Zamora,2020-06-13,1,2020-06-23
ALL/Lomas de Zamora,2020-06-15,1,2020-06-23
ALL/Lomas de Zamora,2020-06-17,4,2020-06-23
ALL/Lomas de Zamora,2020-06-19,1,2020-06-23
ALL/Lomas de Zamora,2020-06-20,1,2020-06-23
ALL/Lomas de Zamora,2020-06-21,1,2020-06-23
ALL/Loncopué,2020-04-06,1,2020-06-23
ALL/Loncopué,2020-04-08,1,2020-06-23
ALL/Luján,2020-04-08,1,2020-06-23
ALL/Luján,2020-04-12,1,2020-06-23
ALL/Luján,2020-04-30,1,2020-06-23
ALL/Luján de Cuyo,2020-03-27,1,2020-06-23
ALL/Lácar,2020-03-30,1,2020-06-23
ALL/Malargüe,2020-04-14,1,2020-06-23
ALL/Malvinas Argentinas,2020-03-26,1,2020-06-23
ALL/Malvinas Argentinas,2020-04-08,1,2020-06-23
ALL/Malvinas Argentinas,2020-04-25,1,2020-06-23
ALL/Malvinas Argentinas,2020-04-30,1,2020-06-23
ALL/Malvinas Argentinas,2020-05-03,1,2020-06-23
ALL/Malvinas Argentinas,2020-05-06,2,2020-06-23
ALL/Malvinas Argentinas,2020-05-07,1,2020-06-23
ALL/Malvinas Argentinas,2020-05-10,1,2020-06-23
ALL/Malvinas Argentinas,2020-05-16,1,2020-06-23
ALL/Malvinas Argentinas,2020-05-21,1,2020-06-23
ALL/Malvinas Argentinas,2020-06-17,1,2020-06-23
ALL/Malvinas Argentinas,2020-06-20,1,2020-06-23
ALL/Marcos Paz,2020-06-06,1,2020-06-23
ALL/Marcos Paz,2020-06-11,2,2020-06-23
ALL/Marcos Paz,2020-06-12,1,2020-06-23
ALL/Mayor Luis J. Fontana,2020-05-22,1,2020-06-23
ALL/Merlo,2020-04-07,1,2020-06-23
ALL/Merlo,2020-04-08,1,2020-06-23
ALL/Merlo,2020-04-15,1,2020-06-23
ALL/Merlo,2020-04-22,1,2020-06-23
ALL/Merlo,2020-04-23,1,2020-06-23
ALL/Merlo,2020-04-24,1,2020-06-23
ALL/Merlo,2020-04-25,1,2020-06-23
ALL/Merlo,2020-05-04,1,2020-06-23
ALL/Merlo,2020-05-06,2,2020-06-23
ALL/Merlo,2020-05-07,1,2020-06-23
ALL/Merlo,2020-05-08,1,2020-06-23
ALL/Merlo,2020-05-09,1,2020-06-23
ALL/Merlo,2020-05-10,1,2020-06-23
ALL/Merlo,2020-05-11,1,2020-06-23
ALL/Merlo,2020-05-13,2,2020-06-23
ALL/Merlo,2020-05-16,1,2020-06-23
ALL/Merlo,2020-05-22,1,2020-06-23
ALL/Merlo,2020-05-28,1,2020-06-23
ALL/Merlo,2020-05-30,1,2020-06-23
ALL/Merlo,2020-06-07,1,2020-06-23
ALL/Merlo,2020-06-08,1,2020-06-23
ALL/Moreno,2020-04-01,1,2020-06-23
ALL/Moreno,2020-04-05,1,2020-06-23
ALL/Moreno,2020-04-10,1,2020-06-23
ALL/Moreno,2020-05-18,2,2020-06-23
ALL/Moreno,2020-05-24,1,2020-06-23
ALL/Moreno,2020-05-27,2,2020-06-23
ALL/Moreno,2020-05-31,1,2020-06-23
ALL/Moreno,2020-06-03,1,2020-06-23
ALL/Moreno,2020-06-05,1,2020-06-23
ALL/Moreno,2020-06-07,1,2020-06-23
ALL/Moreno,2020-06-08,1,2020-06-23
ALL/Moreno,2020-06-13,1,2020-06-23
ALL/Moreno,2020-06-14,1,2020-06-23
ALL/Moreno,2020-06-18,2,2020-06-23
ALL/Moreno,2020-06-19,1,2020-06-23
ALL/Morón,2020-03-26,1,2020-06-23
ALL/Morón,2020-04-06,1,2020-06-23
ALL/Morón,2020-04-14,1,2020-06-23
ALL/Morón,2020-04-16,1,2020-06-23
ALL/Morón,2020-04-23,1,2020-06-23
ALL/Morón,2020-05-01,1,2020-06-23
ALL/Morón,2020-05-20,1,2020-06-23
ALL/Morón,2020-05-25,1,2020-06-23
ALL/Morón,2020-05-26,1,2020-06-23
ALL/Morón,2020-05-27,1,2020-06-23
ALL/Morón,2020-06-07,1,2020-06-23
ALL/Morón,2020-06-08,1,2020-06-23
ALL/Morón,2020-06-11,1,2020-06-23
ALL/Morón,2020-06-15,1,2020-06-23
ALL/Morón,2020-06-18,1,2020-06-23
ALL/Olavarría,2020-06-10,1,2020-06-23
ALL/Olavarría,2020-06-12,1,2020-06-23
ALL/Olavarría,2020-06-14,1,2020-06-23
ALL/Patagones,2020-04-22,1,2020-06-23
ALL/Pehuajó,2020-04-15,1,2020-06-23
ALL/Picunches,2020-06-20,1,2020-06-23
ALL/Pilar,2020-04-10,1,2020-06-23
ALL/Pilar,2020-04-18,1,2020-06-23
ALL/Pilar,2020-04-24,3,2020-06-23
ALL/Pilar,2020-04-25,1,2020-06-23
ALL/Pilar,2020-05-03,2,2020-06-23
ALL/Pilar,2020-06-07,1,2020-06-23
ALL/Pilcaniyeu,2020-06-13,1,2020-06-23
ALL/Pilcaniyeu,2020-06-19,1,2020-06-23
ALL/Presidencia de la Plaza,2020-05-31,1,2020-06-23
ALL/Punilla,2020-03-29,1,2020-06-23
ALL/Punilla,2020-04-11,1,2020-06-23
ALL/Punilla,2020-05-01,1,2020-06-23
ALL/Punilla,2020-05-26,1,2020-06-23
ALL/Quilmes,2020-04-15,1,2020-06-23
ALL/Quilmes,2020-04-21,1,2020-06-23
ALL/Quilmes,2020-04-23,1,2020-06-23
ALL/Quilmes,2020-04-28,1,2020-06-23
ALL/Quilmes,2020-05-14,1,2020-06-23
ALL/Quilmes,2020-05-20,1,2020-06-23
ALL/Quilmes,2020-05-30,1,2020-06-23
ALL/Quilmes,2020-06-01,1,2020-06-23
ALL/Quilmes,2020-06-03,1,2020-06-23
ALL/Quilmes,2020-06-04,1,2020-06-23
ALL/Quilmes,2020-06-06,1,2020-06-23
ALL/Quilmes,2020-06-07,2,2020-06-23
ALL/Quilmes,2020-06-10,1,2020-06-23
ALL/Quilmes,2020-06-12,1,2020-06-23
ALL/Quilmes,2020-06-14,1,2020-06-23
ALL/Quilmes,2020-06-15,1,2020-06-23
ALL/Quilmes,2020-06-16,1,2020-06-23
ALL/Quilmes,2020-06-17,1,2020-06-23
ALL/Quilmes,2020-06-18,2,2020-06-23
ALL/Quilmes,2020-06-19,1,2020-06-23
ALL/Quilmes,2020-06-21,1,2020-06-23
ALL/Rawson,2020-06-10,1,2020-06-23
ALL/Rosario,2020-04-01,1,2020-06-23
ALL/Rosario,2020-06-15,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-03-25,2,2020-06-23
ALL/SIN ESPECIFICAR,2020-03-27,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-03-28,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-01,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-04,2,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-05,2,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-06,2,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-07,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-08,3,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-09,3,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-11,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-12,2,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-13,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-14,3,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-16,3,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-17,2,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-19,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-20,1,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-21,3,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-22,2,2020-06-23
ALL/SIN ESPECIFICAR,2020-04-23,2,2020-06-23
